20140722	0	665	0	0	0	0	15260	0	184044
20140722	0	0	0	0	0	0	15260	0	184044
20140722	0.0859	500	15260	16	15255	2	15260	146	184066	15600	15645	15230	15270	15295	0	0	0	15980	14455
20140722	0.09	500	15260	1	15250	5	15260	256	184108
20140722	0.090001	0	15255	11	15250	6	15255	348	184138
20140722	0.090001	500	15265	27	15260	1	15265	476	184162
20140722	0.090002	0	15245	1	15240	29	15245	642	184172
20140722	0.090002	500	15255	6	15250	1	15250	804	184174
20140722	0.090003	0	15250	3	15245	11	15245	864	184190
20140722	0.090003	500	15255	16	15250	4	15250	918	184182
20140722	0.090004	0	15250	4	15245	61	15255	948	184192
20140722	0.090004	500	15255	1	15250	20	15250	1058	184190
20140722	0.090005	0	15255	2	15250	19	15255	1076	184184
20140722	0.090005	500	15260	28	15255	14	15255	1110	184192
20140722	0.090006	0	15260	28	15255	30	15255	1124	184200
20140722	0.090006	500	15260	11	15255	61	15260	1170	184228
20140722	0.090007	0	15265	37	15260	20	15255	1196	184244
20140722	0.090007	500	15265	27	15260	63	15260	1208	184254
20140722	0.090008	0	15270	33	15260	59	15260	1272	184218
20140722	0.090008	500	15280	12	15275	198	15275	1508	184280
20140722	0.090009	0	15285	28	15280	9	15285	1666	184266
20140722	0.090009	500	15285	4	15280	1	15280	1760	184258
20140722	0.09001	0	15280	22	15275	164	15275	1868	184316
20140722	0.09001	500	15275	98	15270	24	15275	1898	184318
20140722	0.090011	0	15275	120	15270	17	15275	1934	184324
20140722	0.090011	500	15270	11	15265	7	15270	1996	184360
20140722	0.090012	0	15265	1	15260	26	15265	2128	184412
20140722	0.090012	500	15270	5	15265	1	15270	2144	184412
20140722	0.090013	0	15270	6	15265	19	15270	2152	184410
20140722	0.090013	500	15270	7	15265	5	15265	2194	184434
20140722	0.090014	0	15270	9	15265	7	15265	2210	184430
20140722	0.090014	500	15270	7	15265	1	15270	2228	184438
20140722	0.090015	0	15270	8	15265	2	15270	2234	184440
20140722	0.090015	500	15275	89	15270	36	15270	2274	184452
20140722	0.090016	0	15275	91	15260	39	15270	2350	184476
20140722	0.090016	500	15270	16	15265	19	15270	2458	184558
20140722	0.090017	0	15270	19	15265	15	15270	2472	184550
20140722	0.090017	500	15270	23	15265	31	15270	2476	184554
20140722	0.090018	0	15270	24	15265	31	15270	2478	184556
20140722	0.090018	500	15270	45	15265	30	15270	2486	184560
20140722	0.090019	0	15265	2	15260	41	15260	2556	184592
20140722	0.090019	500	15265	9	15260	29	15260	2576	184612
20140722	0.09002	0	15260	29	15255	20	15260	2672	184596
20140722	0.09002	500	15260	2	15255	20	15270	2796	184632
20140722	0.090021	0	15270	18	15260	10	15260	2804	184630
20140722	0.090021	500	15265	1	15260	24	15260	2806	184628
20140722	0.090021	0	15265	10	15260	20	15260	2806	184628
20140722	0.090022	500	15265	11	15260	21	15265	2810	184628
20140722	0.090023	0	15265	19	15260	11	15260	2818	184632
20140722	0.090023	500	15265	12	15260	10	15260	2844	184634
20140722	0.090023	0	15265	12	15260	10	15260	2844	184634
20140722	0.090024	500	15265	1	15260	8	15260	2870	184650
20140722	0.090025	0	15260	8	15255	31	15260	2898	184668
20140722	0.090025	500	15265	3	15260	3	15260	2934	184684
20140722	0.090026	0	15265	5	15260	17	15265	2950	184696
20140722	0.090026	500	15265	9	15260	34	15260	2952	184696
20140722	0.090027	0	15265	3	15260	31	15260	2966	184700
20140722	0.090027	500	15265	2	15260	26	15265	2982	184702
20140722	0.090028	0	15270	32	15260	24	15270	2998	184700
20140722	0.090028	500	15265	1	15260	25	15270	2998	184700
20140722	0.090029	0	15265	24	15260	24	15265	3008	184700
20140722	0.090029	500	15265	23	15260	40	15265	3012	184700
20140722	0.09003	0	15265	21	15260	34	15265	3030	184688
20140722	0.09003	500	15265	15	15260	19	15260	3076	184666
20140722	0.090031	0	15265	39	15260	18	15265	3086	184658
20140722	0.090031	500	15265	47	15260	11	15260	3106	184658
20140722	0.090032	0	15265	50	15260	7	15260	3118	184658
20140722	0.090032	500	15260	3	15255	85	15255	3138	184676
20140722	0.090033	0	15265	23	15260	8	15265	3250	184764
20140722	0.090033	500	15260	1	15255	76	15255	3288	184768
20140722	0.090034	0	15265	17	15260	9	15260	3296	184774
20140722	0.090034	500	15265	8	15260	20	15260	3324	184798
20140722	0.090035	0	15265	7	15260	21	15265	3334	184802
20140722	0.090035	500	15265	7	15260	28	15260	3338	184802
20140722	0.090036	0	15265	10	15260	24	15260	3348	184802
20140722	0.090036	500	15265	7	15260	24	15260	3362	184800
20140722	0.090037	0	15265	2	15260	29	15265	3374	184792
20140722	0.090037	500	15270	92	15260	37	15260	3382	184794
20140722	0.090038	0	15270	92	15260	36	15260	3394	184786
20140722	0.090038	500	15265	3	15260	35	15270	3400	184786
20140722	0.090039	0	15265	2	15260	35	15265	3412	184792
20140722	0.090039	500	15270	91	15265	1	15265	3420	184790
20140722	0.09004	0	15275	38	15270	10	15270	3604	184726
20140722	0.09004	500	15275	33	15270	30	15270	3606	184724
20140722	0.090041	0	15275	26	15270	21	15270	3626	184720
20140722	0.090041	500	15275	21	15270	19	15275	3642	184718
20140722	0.090042	0	15275	18	15270	21	15270	3646	184718
20140722	0.090042	500	15275	20	15270	24	15275	3650	184722
20140722	0.090043	0	15275	19	15270	20	15270	3664	184732
20140722	0.090043	500	15275	25	15270	17	15270	3676	184734
20140722	0.090044	0	15275	29	15270	15	15275	3684	184728
20140722	0.090044	500	15275	29	15270	20	15270	3694	184728
20140722	0.090045	0	15270	81	15265	31	15270	3742	184774
20140722	0.090045	500	15270	80	15265	32	15270	3762	184794
20140722	0.090046	0	15270	86	15265	24	15270	3766	184798
20140722	0.090046	500	15270	86	15265	24	15270	3772	184804
20140722	0.090047	0	15270	86	15265	37	15270	3780	184812
20140722	0.090047	500	15270	80	15265	36	15265	3794	184822
20140722	0.090048	0	15270	80	15265	35	15265	3796	184822
20140722	0.090048	500	15270	109	15265	35	15270	3798	184822
20140722	0.090049	0	15270	109	15265	33	15265	3802	184818
20140722	0.090049	500	15265	11	15260	36	15265	3870	184780
20140722	0.09005	0	15265	21	15260	36	15265	3882	184780
20140722	0.09005	500	15265	21	15260	36	15265	3884	184778
20140722	0.090051	0	15265	17	15260	27	15265	3906	184782
20140722	0.090051	500	15260	3	15255	66	15260	3964	184822
20140722	0.090052	0	15260	1	15255	53	15255	4012	184852
20140722	0.090052	500	15265	25	15255	53	15265	4018	184856
20140722	0.090053	0	15260	1	15255	55	15265	4020	184858
20140722	0.090053	500	15260	1	15255	56	15265	4020	184858
20140722	0.090054	0	15265	30	15255	56	15255	4024	184862
20140722	0.090054	500	15260	1	15255	55	15255	4026	184864
20140722	0.090055	0	15265	29	15260	19	15260	4036	184870
20140722	0.090055	500	15265	58	15260	5	15260	4064	184878
20140722	0.090056	0	15260	16	15255	55	15265	4076	184876
20140722	0.090056	500	15260	4	15255	38	15260	4134	184910
20140722	0.090057	0	15260	1	15255	21	15255	4174	184950
20140722	0.090057	500	15255	75	15250	61	15255	4230	184968
20140722	0.090058	0	15255	60	15250	59	15255	4276	184984
20140722	0.090058	500	15260	20	15250	85	15255	4280	184986
20140722	0.090058	0	15260	25	15255	27	15255	4280	184986
20140722	0.090059	500	15260	26	15255	60	15260	4282	184986
20140722	0.0901	0	15265	30	15260	45	15260	4332	185000
20140722	0.0901	500	15265	25	15260	75	15265	4350	184994
20140722	0.090101	0	15270	113	15260	75	15270	4394	185006
20140722	0.090101	500	15270	104	15265	28	15265	4418	185006
20140722	0.090102	0	15270	104	15265	38	15265	4444	185020
20140722	0.090102	500	15270	104	15265	40	15265	4446	185018
20140722	0.090102	0	15270	100	15265	40	15265	4446	185018
20140722	0.090102	500	15270	105	15265	43	15265	4446	185018
20140722	0.090102	0	15270	111	15265	43	15265	4446	185018
20140722	0.090104	500	15270	131	15265	35	15265	4470	185010
20140722	0.090105	0	15270	127	15265	34	15270	4480	185016
20140722	0.090105	500	15270	130	15265	34	15270	4480	185016
20140722	0.090105	0	15270	130	15265	45	15270	4480	185016
