20140724	0	398	0	0	0	0	15490	0	191666
20140724	0	0	0	0	0	0	15490	0	191666
20140724	0.0859	500	15500	29	15495	12	15500	798	191792	15260	0	0	0	15380	15495	15230	15490	16125	14590
20140724	0.09	500	15495	92	15490	35	15495	1088	191892
20140724	0.090001	0	15510	53	15500	2	15495	1448	191862
20140724	0.090001	500	15505	8	15500	11	15500	1648	191928
20140724	0.090002	0	15510	2	15505	50	15505	1878	191994
20140724	0.090002	500	15520	3	15510	15	15510	2062	192080
20140724	0.090003	0	15530	28	15525	18	15525	2286	192064
20140724	0.090003	500	15530	1	15525	11	15530	2486	192132
20140724	0.090004	0	15540	19	15530	20	15530	2686	192124
20140724	0.090004	500	15525	11	15520	8	15520	2990	192196
20140724	0.090005	0	15535	19	15530	19	15530	3268	192346
20140724	0.090005	500	15530	2	15525	31	15530	3394	192368
20140724	0.090006	0	15520	11	15510	102	15510	3608	192364
20140724	0.090006	500	15520	12	15510	26	15510	3828	192440
20140724	0.090007	0	15520	34	15505	199	15520	4072	192408
20140724	0.090007	500	15515	81	15510	4	15515	4288	192440
20140724	0.090008	0	15520	72	15510	9	15520	4364	192468
20140724	0.090008	500	15510	2	15505	102	15505	4450	192428
20140724	0.090009	0	15515	32	15510	4	15510	4502	192436
20140724	0.090009	500	15510	3	15505	89	15510	4562	192432
20140724	0.09001	0	15515	23	15510	1	15510	4624	192442
20140724	0.09001	500	15510	29	15505	69	15505	4698	192464
20140724	0.090011	0	15510	60	15505	49	15510	4780	192476
20140724	0.090011	500	15510	66	15505	24	15505	4850	192496
20140724	0.090012	0	15510	8	15505	9	15505	5022	192528
20140724	0.090012	500	15515	74	15510	4	15510	5098	192550
20140724	0.090013	0	15515	54	15510	24	15515	5184	192612
20140724	0.090013	500	15515	52	15510	5	15510	5254	192616
20140724	0.090014	0	15515	46	15510	3	15515	5308	192630
20140724	0.090014	500	15510	42	15505	15	15510	5326	192634
20140724	0.090015	0	15510	44	15505	7	15510	5360	192632
20140724	0.090015	500	15505	25	15500	46	15505	5410	192596
20140724	0.090016	0	15505	8	15500	37	15505	5476	192616
20140724	0.090016	500	15505	183	15500	8	15505	5556	192658
20140724	0.090017	0	15500	25	15495	51	15500	5604	192682
20140724	0.090017	500	15500	3	15495	51	15500	5904	192626
20140724	0.090018	0	15505	67	15500	6	15505	5960	192626
20140724	0.090018	500	15500	1	15495	49	15495	6028	192614
20140724	0.090019	0	15500	1	15495	48	15500	6048	192626
20140724	0.090019	500	15500	3	15495	21	15495	6116	192670
20140724	0.09002	0	15505	63	15500	9	15505	6150	192672
20140724	0.09002	500	15500	22	15495	13	15500	6212	192696
20140724	0.090021	0	15500	13	15495	110	15495	6240	192680
20140724	0.090021	500	15505	59	15500	22	15505	6280	192680
